provinceName,cityName,province_confirmedCount,province_curedCount,province_deadCount,city_confirmedCount,city_curedCount,city_deadCount,updateTime
湖北省,鄂州,3554,50,125,84,0,1,2020-01-29
湖北省,宜昌,3554,50,125,63,0,1,2020-01-29
湖北省,恩施州,3554,50,125,51,0,0,2020-01-29
湖北省,天门,3554,50,125,34,0,3,2020-01-29
湖北省,仙桃,3554,50,125,32,0,0,2020-01-29
湖北省,潜江,3554,50,125,8,0,1,2020-01-29
湖北省,神农架林区,3554,50,125,3,0,0,2020-01-29
江西省,南昌,109,3,0,25,0,0,2020-01-29
江西省,九江,109,3,0,16,0,0,2020-01-29
江西省,赣州,109,3,0,16,0,0,2020-01-29
江西省,宜春,109,3,0,14,0,0,2020-01-29
江西省,新余,109,3,0,11,1,0,2020-01-29
江西省,抚州,109,3,0,9,0,0,2020-01-29
江西省,上饶,109,3,0,9,0,0,2020-01-29
江西省,吉安,109,3,0,4,1,0,2020-01-29
江西省,萍乡,109,3,0,2,1,0,2020-01-29
江西省,景德镇,109,3,0,2,0,0,2020-01-29
江西省,鹰潭,109,3,0,1,0,0,2020-01-29
山西省,晋中,27,0,0,9,0,0,2020-01-29
山西省,运城,27,0,0,4,0,0,2020-01-29
山西省,太原,27,0,0,3,0,0,2020-01-29
山西省,大同,27,0,0,3,0,0,2020-01-29
山西省,吕梁,27,0,0,3,0,0,2020-01-29
山西省,朔州市,27,0,0,2,0,0,2020-01-29
山西省,阳泉,27,0,0,1,0,0,2020-01-29
山西省,长治,27,0,0,1,0,0,2020-01-29
山西省,临汾市,27,0,0,1,0,0,2020-01-29
山西省,晋中,27,0,0,5,0,0,2020-01-29
山西省,太原,27,0,0,3,0,0,2020-01-29
山西省,运城,27,0,0,3,0,0,2020-01-29
山西省,吕梁,27,0,0,3,0,0,2020-01-29
山西省,朔州,27,0,0,2,0,0,2020-01-29
山西省,阳泉,27,0,0,1,0,0,2020-01-29
山西省,大同,27,0,0,1,0,0,2020-01-29
山西省,长治,27,0,0,1,0,0,2020-01-29
山西省,临汾,27,0,0,1,0,0,2020-01-29
黑龙江省,哈尔滨,33,0,1,10,0,0,2020-01-29
黑龙江省,绥化,33,0,1,8,0,1,2020-01-29
黑龙江省,大庆,33,0,1,5,0,0,2020-01-29
黑龙江省,齐齐哈尔,33,0,1,3,0,0,2020-01-29
黑龙江省,佳木斯,33,0,1,3,0,0,2020-01-29
黑龙江省,七台河,33,0,1,2,0,0,2020-01-29
黑龙江省,牡丹江,33,0,1,1,0,0,2020-01-29
黑龙江省,双鸭山,33,0,1,1,0,0,2020-01-29
黑龙江省,哈尔滨,30,0,1,10,0,0,2020-01-29
黑龙江省,绥化,30,0,1,8,0,1,2020-01-29
黑龙江省,大庆,30,0,1,5,0,0,2020-01-29
黑龙江省,齐齐哈尔,30,0,1,3,0,0,2020-01-29
黑龙江省,佳木斯,30,0,1,3,0,0,2020-01-29
黑龙江省,七台河,30,0,1,2,0,0,2020-01-29
黑龙江省,牡丹江,30,0,1,1,0,0,2020-01-29
黑龙江省,双鸭山,30,0,1,1,0,0,2020-01-29
北京市,海淀,91,4,1,21,0,0,2020-01-28
北京市,朝阳,91,4,1,17,0,0,2020-01-28
北京市,外地来京人员,91,4,1,11,2,0,2020-01-28
北京市,西城,91,4,1,8,0,0,2020-01-28
北京市,昌平,91,4,1,7,0,0,2020-01-28
北京市,通州,91,4,1,7,0,0,2020-01-28
北京市,丰台,91,4,1,7,0,0,2020-01-28
北京市,大兴,91,4,1,7,2,0,2020-01-28
北京市,石景山,91,4,1,2,0,0,2020-01-28
北京市,顺义,91,4,1,2,0,0,2020-01-28
北京市,东城,91,4,1,2,0,0,2020-01-28
福建省,福州,80,0,0,24,0,0,2020-01-28
福建省,莆田,80,0,0,14,0,0,2020-01-28
福建省,泉州,80,0,0,13,0,0,2020-01-28
福建省,三明,80,0,0,8,0,0,2020-01-28
福建省,漳州,80,0,0,6,0,0,2020-01-28
福建省,宁德,80,0,0,6,0,0,2020-01-28
福建省,厦门,80,0,0,5,0,0,2020-01-28
福建省,南平,80,0,0,3,0,0,2020-01-28
福建省,龙岩,80,0,0,1,0,0,2020-01-28
辽宁省,沈阳,34,0,0,8,0,0,2020-01-28
辽宁省,大连,34,0,0,5,0,0,2020-01-28
辽宁省,丹东,34,0,0,5,0,0,2020-01-28
辽宁省,锦州,34,0,0,4,0,0,2020-01-28
辽宁省,朝阳,34,0,0,2,0,0,2020-01-28
辽宁省,铁岭,34,0,0,2,0,0,2020-01-28
辽宁省,葫芦岛,34,0,0,2,0,0,2020-01-28
辽宁省,本溪,34,0,0,2,0,0,2020-01-28
辽宁省,盘锦,34,0,0,2,0,0,2020-01-28
辽宁省,营口,34,0,0,1,0,0,2020-01-28
辽宁省,辽阳,34,0,0,1,0,0,2020-01-28
辽宁省,沈阳,34,0,0,8,0,0,2020-01-28
辽宁省,大连,34,0,0,5,0,0,2020-01-28
辽宁省,丹东,34,0,0,5,0,0,2020-01-28
辽宁省,朝阳,34,0,0,2,0,0,2020-01-28
辽宁省,铁岭,34,0,0,2,0,0,2020-01-28
辽宁省,葫芦岛,34,0,0,2,0,0,2020-01-28
辽宁省,本溪,34,0,0,2,0,0,2020-01-28
辽宁省,盘锦,34,0,0,2,0,0,2020-01-28
辽宁省,营口,34,0,0,1,0,0,2020-01-28
辽宁省,辽阳,34,0,0,1,0,0,2020-01-28
浙江省,温州,173,3,0,60,3,0,2020-01-28
浙江省,杭州,173,3,0,32,0,0,2020-01-28
浙江省,台州,173,3,0,22,0,0,2020-01-28
浙江省,宁波,173,3,0,17,0,0,2020-01-28
浙江省,嘉兴,173,3,0,11,0,0,2020-01-28
浙江省,绍兴,173,3,0,7,0,0,2020-01-28
浙江省,金华,173,3,0,7,0,0,2020-01-28
浙江省,衢州,173,3,0,5,0,0,2020-01-28
浙江省,丽水,173,3,0,5,0,0,2020-01-28
浙江省,舟山,173,3,0,4,0,0,2020-01-28
浙江省,湖州,173,3,0,3,0,0,2020-01-28
广东省,深圳,207,4,0,57,4,0,2020-01-28
广东省,广州,207,4,0,51,0,0,2020-01-28
广东省,佛山,207,4,0,18,0,0,2020-01-28
广东省,珠海,207,4,0,12,0,0,2020-01-28
广东省,惠州,207,4,0,11,0,0,2020-01-28
广东省,阳江,207,4,0,9,0,0,2020-01-28
广东省,湛江,207,4,0,7,0,0,2020-01-28
广东省,东莞,207,4,0,7,0,0,2020-01-28
广东省,中山,207,4,0,6,0,0,2020-01-28
广东省,清远,207,4,0,6,0,0,2020-01-28
广东省,汕头,207,4,0,5,0,0,2020-01-28
广东省,韶关,207,4,0,4,0,0,2020-01-28
广东省,肇庆,207,4,0,4,0,0,2020-01-28
广东省,揭阳,207,4,0,4,0,0,2020-01-28
广东省,梅州,207,4,0,4,0,0,2020-01-28
广东省,汕尾,207,4,0,1,0,0,2020-01-28
广东省,河源,207,4,0,1,0,0,2020-01-28
广西壮族自治区,桂林,51,2,0,15,0,0,2020-01-28
广西壮族自治区,北海,51,2,0,11,0,0,2020-01-28
广西壮族自治区,柳州,51,2,0,6,0,0,2020-01-28
广西壮族自治区,南宁,51,2,0,5,0,0,2020-01-28
广西壮族自治区,梧州,51,2,0,4,1,0,2020-01-28
广西壮族自治区,河池,51,2,0,3,0,0,2020-01-28
广西壮族自治区,防城港,51,2,0,3,1,0,2020-01-28
广西壮族自治区,百色,51,2,0,2,0,0,2020-01-28
广西壮族自治区,玉林,51,2,0,2,0,0,2020-01-28
广东省,深圳,207,4,0,57,4,0,2020-01-28
广东省,广州,207,4,0,51,0,0,2020-01-28
广东省,佛山,207,4,0,18,0,0,2020-01-28
广东省,珠海,207,4,0,12,0,0,2020-01-28
广东省,惠州,207,4,0,11,0,0,2020-01-28
广东省,阳江,207,4,0,9,0,0,2020-01-28
广东省,湛江,207,4,0,7,0,0,2020-01-28
广东省,东莞,207,4,0,7,0,0,2020-01-28
广东省,中山,207,4,0,6,0,0,2020-01-28
广东省,清远,207,4,0,6,0,0,2020-01-28
广东省,汕头,207,4,0,5,0,0,2020-01-28
广东省,韶关,207,4,0,4,0,0,2020-01-28
广东省,肇庆,207,4,0,4,0,0,2020-01-28
广东省,揭阳,207,4,0,4,0,0,2020-01-28
广东省,梅州,207,4,0,4,0,0,2020-01-28
广东省,汕尾,207,4,0,1,0,0,2020-01-28
广东省,河源市,207,4,0,1,0,0,2020-01-28
广东省,深圳,207,4,0,57,4,0,2020-01-28
广东省,广州,207,4,0,51,0,0,2020-01-28
广东省,佛山,207,4,0,18,0,0,2020-01-28
广东省,珠海,207,4,0,12,0,0,2020-01-28
广东省,惠州,207,4,0,11,0,0,2020-01-28
广东省,阳江,207,4,0,8,0,0,2020-01-28
广东省,湛江,207,4,0,7,0,0,2020-01-28
广东省,东莞,207,4,0,7,0,0,2020-01-28
广东省,中山,207,4,0,6,0,0,2020-01-28
广东省,清远,207,4,0,5,0,0,2020-01-28
广东省,汕头,207,4,0,5,0,0,2020-01-28
广东省,韶关,207,4,0,4,0,0,2020-01-28
广东省,肇庆,207,4,0,4,0,0,2020-01-28
广东省,揭阳,207,4,0,4,0,0,2020-01-28
广东省,梅州,207,4,0,3,0,0,2020-01-28
广东省,汕尾,207,4,0,1,0,0,2020-01-28
广东省,河源市,207,4,0,1,0,0,2020-01-28
广东省,广州,207,4,0,51,0,0,2020-01-28
广东省,深圳,207,4,0,49,4,0,2020-01-28
广东省,佛山,207,4,0,18,0,0,2020-01-28
广东省,珠海,207,4,0,12,0,0,2020-01-28
广东省,惠州,207,4,0,11,0,0,2020-01-28
广东省,阳江,207,4,0,8,0,0,2020-01-28
广东省,中山,207,4,0,6,0,0,2020-01-28
广东省,湛江,207,4,0,5,0,0,2020-01-28
广东省,清远,207,4,0,5,0,0,2020-01-28
广东省,汕头,207,4,0,5,0,0,2020-01-28
广东省,韶关,207,4,0,4,0,0,2020-01-28
广东省,肇庆,207,4,0,4,0,0,2020-01-28
广东省,揭阳,207,4,0,4,0,0,2020-01-28
广东省,梅州,207,4,0,3,0,0,2020-01-28
广东省,东莞,207,4,0,2,0,0,2020-01-28
广东省,汕尾,207,4,0,1,0,0,2020-01-28
广西壮族自治区,桂林,51,1,0,15,0,0,2020-01-28
广西壮族自治区,北海,51,1,0,11,0,0,2020-01-28
广西壮族自治区,柳州,51,1,0,6,0,0,2020-01-28
广西壮族自治区,南宁,51,1,0,5,0,0,2020-01-28
广西壮族自治区,梧州,51,1,0,4,1,0,2020-01-28
广西壮族自治区,河池,51,1,0,3,0,0,2020-01-28
广西壮族自治区,防城港,51,1,0,3,0,0,2020-01-28
广西壮族自治区,百色,51,1,0,2,0,0,2020-01-28
广西壮族自治区,玉林,51,1,0,2,0,0,2020-01-28
广西壮族自治区,桂林,51,1,0,15,0,0,2020-01-28
广西壮族自治区,北海,51,1,0,11,0,0,2020-01-28
广西壮族自治区,柳州,51,1,0,6,0,0,2020-01-28
广西壮族自治区,南宁,51,1,0,5,0,0,2020-01-28
广西壮族自治区,梧州,51,1,0,4,0,0,2020-01-28
广西壮族自治区,河池,51,1,0,3,0,0,2020-01-28
广西壮族自治区,防城港,51,1,0,3,0,0,2020-01-28
广西壮族自治区,百色,51,1,0,2,0,0,2020-01-28
广西壮族自治区,玉林,51,1,0,2,0,0,2020-01-28
湖北省,武汉,2714,52,100,1590,47,85,2020-01-28
湖北省,黄冈,2714,52,100,213,2,4,2020-01-28
湖北省,孝感,2714,52,100,173,0,1,2020-01-28
湖北省,荆门,2714,52,100,114,0,3,2020-01-28
湖北省,咸宁,2714,52,100,91,0,0,2020-01-28
湖北省,荆州,2714,52,100,71,1,2,2020-01-28
湖北省,随州,2714,52,100,70,0,0,2020-01-28
湖北省,襄阳,2714,52,100,70,0,0,2020-01-28
湖北省,十堰,2714,52,100,65,0,0,2020-01-28
湖北省,鄂州,2714,52,100,57,0,0,2020-01-28
湖北省,黄石,2714,52,100,53,0,1,2020-01-28
湖北省,宜昌,2714,52,100,51,0,1,2020-01-28
湖北省,恩施州,2714,52,100,38,0,0,2020-01-28
湖北省,仙桃,2714,52,100,27,0,0,2020-01-28
湖北省,天门,2714,52,100,23,0,2,2020-01-28
湖北省,潜江,2714,52,100,7,0,1,2020-01-28
湖北省,神农架林区,2714,52,100,1,0,0,2020-01-28
内蒙古自治区,包头,15,0,0,3,0,0,2020-01-28
内蒙古自治区,呼和浩特,15,0,0,2,0,0,2020-01-28
内蒙古自治区,呼伦贝尔,15,0,0,2,0,0,2020-01-28
内蒙古自治区,锡林郭勒盟,15,0,0,2,0,0,2020-01-28
内蒙古自治区,鄂尔多斯,15,0,0,2,0,0,2020-01-28
内蒙古自治区,赤峰,15,0,0,2,0,0,2020-01-28
内蒙古自治区,兴安盟,15,0,0,1,0,0,2020-01-28
内蒙古自治区,通辽,15,0,0,1,0,0,2020-01-28
北京市,海淀,91,2,1,21,0,0,2020-01-28
北京市,朝阳,91,2,1,17,0,0,2020-01-28
北京市,外地来京人员,91,2,1,11,0,0,2020-01-28
北京市,西城,91,2,1,8,0,0,2020-01-28
北京市,昌平,91,2,1,7,0,0,2020-01-28
北京市,通州,91,2,1,7,0,0,2020-01-28
北京市,丰台,91,2,1,7,0,0,2020-01-28
北京市,大兴,91,2,1,7,2,0,2020-01-28
北京市,石景山,91,2,1,2,0,0,2020-01-28
北京市,顺义,91,2,1,2,0,0,2020-01-28
北京市,东城,91,2,1,2,0,0,2020-01-28
北京市,海淀,91,2,1,21,0,0,2020-01-28
北京市,朝阳,91,2,1,17,0,0,2020-01-28
北京市,外地来京人员,91,2,1,11,0,0,2020-01-28
北京市,西城,91,2,1,8,0,0,2020-01-28
北京市,昌平,91,2,1,7,0,0,2020-01-28
北京市,通州,91,2,1,7,0,0,2020-01-28
北京市,丰台,91,2,1,7,0,0,2020-01-28
北京市,大兴,91,2,1,5,2,0,2020-01-28
北京市,石景山,91,2,1,2,0,0,2020-01-28
北京市,顺义,91,2,1,2,0,0,2020-01-28
北京市,东城,91,2,1,2,0,0,2020-01-28
北京市,海淀,91,2,1,17,0,0,2020-01-28
北京市,朝阳,91,2,1,17,0,0,2020-01-28
北京市,外地来京人员,91,2,1,11,0,0,2020-01-28
北京市,西城,91,2,1,8,0,0,2020-01-28
北京市,昌平,91,2,1,7,0,0,2020-01-28
北京市,通州,91,2,1,7,0,0,2020-01-28
北京市,大兴,91,2,1,5,2,0,2020-01-28
北京市,丰台,91,2,1,4,0,0,2020-01-28
北京市,石景山,91,2,1,2,0,0,2020-01-28
北京市,东城,91,2,1,2,0,0,2020-01-28
北京市,顺义,91,2,1,1,0,0,2020-01-28
山东省,青岛,95,0,0,15,0,0,2020-01-28
山东省,威海,95,0,0,10,0,0,2020-01-28
山东省,济南,95,0,0,10,0,0,2020-01-28
山东省,烟台,95,0,0,10,0,0,2020-01-28
山东省,临沂,95,0,0,8,0,0,2020-01-28
山东省,德州,95,0,0,8,0,0,2020-01-28
山东省,日照,95,0,0,6,0,0,2020-01-28
山东省,济宁,95,0,0,5,0,0,2020-01-28
山东省,菏泽,95,0,0,5,0,0,2020-01-28
山东省,枣庄,95,0,0,5,0,0,2020-01-28
山东省,滨州,95,0,0,4,0,0,2020-01-28
山东省,潍坊,95,0,0,3,0,0,2020-01-28
山东省,聊城,95,0,0,3,0,0,2020-01-28
山东省,淄博,95,0,0,2,0,0,2020-01-28
山东省,泰安,95,0,0,1,0,0,2020-01-28
山东省,青岛,95,0,0,15,0,0,2020-01-28
山东省,威海,95,0,0,10,0,0,2020-01-28
山东省,济南,95,0,0,10,0,0,2020-01-28
山东省,烟台,95,0,0,10,0,0,2020-01-28
山东省,临沂,95,0,0,8,0,0,2020-01-28
山东省,德州,95,0,0,8,0,0,2020-01-28
山东省,日照,95,0,0,6,0,0,2020-01-28
山东省,济宁,95,0,0,5,0,0,2020-01-28
山东省,枣庄,95,0,0,5,0,0,2020-01-28
山东省,滨州,95,0,0,4,0,0,2020-01-28
山东省,菏泽,95,0,0,4,0,0,2020-01-28
山东省,潍坊,95,0,0,3,0,0,2020-01-28
山东省,聊城,95,0,0,3,0,0,2020-01-28
山东省,淄博,95,0,0,2,0,0,2020-01-28
山东省,泰安,95,0,0,1,0,0,2020-01-28
湖北省,武汉,2714,50,100,1590,45,85,2020-01-28
湖北省,黄冈,2714,50,100,213,2,4,2020-01-28
湖北省,孝感,2714,50,100,173,0,1,2020-01-28
湖北省,荆门,2714,50,100,114,0,3,2020-01-28
湖北省,咸宁,2714,50,100,91,0,0,2020-01-28
湖北省,荆州,2714,50,100,71,1,2,2020-01-28
湖北省,随州,2714,50,100,70,0,0,2020-01-28
湖北省,襄阳,2714,50,100,70,0,0,2020-01-28
湖北省,十堰,2714,50,100,65,0,0,2020-01-28
湖北省,鄂州,2714,50,100,57,0,0,2020-01-28
湖北省,黄石,2714,50,100,53,0,1,2020-01-28
湖北省,宜昌,2714,50,100,51,0,1,2020-01-28
湖北省,恩施州,2714,50,100,38,0,0,2020-01-28
湖北省,仙桃,2714,50,100,27,0,0,2020-01-28
湖北省,天门,2714,50,100,23,0,2,2020-01-28
湖北省,潜江,2714,50,100,7,0,1,2020-01-28
湖北省,神农架林区,2714,50,100,1,0,0,2020-01-28
湖南省,长沙,143,0,0,24,0,0,2020-01-28
湖南省,常德,143,0,0,19,0,0,2020-01-28
湖南省,岳阳,143,0,0,17,0,0,2020-01-28
湖南省,怀化,143,0,0,16,0,0,2020-01-28
湖南省,邵阳,143,0,0,11,0,0,2020-01-28
湖南省,益阳,143,0,0,10,0,0,2020-01-28
湖南省,娄底,143,0,0,9,0,0,2020-01-28
湖南省,株洲,143,0,0,7,0,0,2020-01-28
湖南省,郴州,143,0,0,7,0,0,2020-01-28
湖南省,永州,143,0,0,7,0,0,2020-01-28
湖南省,衡阳,143,0,0,7,0,0,2020-01-28
湖南省,湘潭,143,0,0,6,0,0,2020-01-28
湖南省,湘西自治州,143,0,0,3,0,0,2020-01-28
北京市,海淀,80,2,1,17,0,0,2020-01-28
北京市,朝阳,80,2,1,17,0,0,2020-01-28
北京市,外地来京人员,80,2,1,11,0,0,2020-01-28
北京市,西城,80,2,1,7,0,0,2020-01-28
北京市,昌平,80,2,1,7,0,0,2020-01-28
北京市,通州,80,2,1,7,0,0,2020-01-28
北京市,大兴,80,2,1,5,2,0,2020-01-28
北京市,丰台,80,2,1,4,0,0,2020-01-28
北京市,石景山,80,2,1,2,0,0,2020-01-28
北京市,东城,80,2,1,2,0,0,2020-01-28
北京市,顺义,80,2,1,1,0,0,2020-01-28
福建省,福州,73,0,0,18,0,0,2020-01-28
福建省,莆田,73,0,0,14,0,0,2020-01-28
福建省,泉州,73,0,0,13,0,0,2020-01-28
福建省,三明,73,0,0,8,0,0,2020-01-28
福建省,宁德,73,0,0,6,0,0,2020-01-28
福建省,厦门,73,0,0,5,0,0,2020-01-28
福建省,漳州,73,0,0,5,0,0,2020-01-28
福建省,南平,73,0,0,3,0,0,2020-01-28
福建省,龙岩,73,0,0,1,0,0,2020-01-28
江西省,南昌,72,3,0,17,0,0,2020-01-28
江西省,赣州,72,3,0,10,0,0,2020-01-28
江西省,宜春,72,3,0,10,0,0,2020-01-28
江西省,九江,72,3,0,9,0,0,2020-01-28
江西省,抚州,72,3,0,8,0,0,2020-01-28
江西省,上饶,72,3,0,7,0,0,2020-01-28
江西省,新余,72,3,0,3,1,0,2020-01-28
江西省,吉安,72,3,0,3,1,0,2020-01-28
江西省,萍乡,72,3,0,2,1,0,2020-01-28
江西省,景德镇,72,3,0,2,0,0,2020-01-28
江西省,鹰潭,72,3,0,1,0,0,2020-01-28
上海市,外地来沪人员,66,4,1,33,3,0,2020-01-28
上海市,浦东新区,66,4,1,9,0,0,2020-01-28
上海市,长宁区,66,4,1,5,0,0,2020-01-28
上海市,静安区,66,4,1,5,0,0,2020-01-28
上海市,徐汇区,66,4,1,3,0,0,2020-01-28
上海市,虹口区,66,4,1,2,0,0,2020-01-28
上海市,闵行区,66,4,1,2,0,0,2020-01-28
上海市,青浦区,66,4,1,2,0,0,2020-01-28
上海市,黄浦区,66,4,1,2,0,0,2020-01-28
上海市,宝山区,66,4,1,1,0,0,2020-01-28
上海市,嘉定区,66,4,1,1,0,0,2020-01-28
上海市,奉贤区,66,4,1,1,0,0,2020-01-28
陕西省,西安,46,0,0,15,0,0,2020-01-28
陕西省,安康,46,0,0,8,0,0,2020-01-28
陕西省,铜川,46,0,0,5,0,0,2020-01-28
陕西省,咸阳,46,0,0,4,0,0,2020-01-28
陕西省,汉中,46,0,0,4,0,0,2020-01-28
陕西省,渭南,46,0,0,3,0,0,2020-01-28
陕西省,宝鸡,46,0,0,3,0,0,2020-01-28
陕西省,延安,46,0,0,2,0,0,2020-01-28
陕西省,商洛,46,0,0,2,0,0,2020-01-28
云南省,昆明,44,0,0,12,0,0,2020-01-28
云南省,丽江,44,0,0,6,0,0,2020-01-28
云南省,西双版纳,44,0,0,6,0,0,2020-01-28
云南省,玉溪,44,0,0,5,0,0,2020-01-28
云南省,保山,44,0,0,4,0,0,2020-01-28
云南省,大理,44,0,0,3,0,0,2020-01-28
云南省,曲靖,44,0,0,2,0,0,2020-01-28
云南省,红河,44,0,0,2,0,0,2020-01-28
云南省,昭通,44,0,0,2,0,0,2020-01-28
云南省,德宏,44,0,0,2,0,0,2020-01-28
海南省,三亚,40,0,1,14,0,0,2020-01-28
海南省,海口,40,0,1,7,0,0,2020-01-28
海南省,万宁,40,0,1,7,0,0,2020-01-28
海南省,儋州,40,0,1,5,0,0,2020-01-28
海南省,澄迈县,40,0,1,2,0,1,2020-01-28
海南省,临高县,40,0,1,1,0,0,2020-01-28
海南省,陵水县,40,0,1,1,0,0,2020-01-28
海南省,琼海市,40,0,1,1,0,0,2020-01-28
海南省,东方市,40,0,1,1,0,0,2020-01-28
海南省,琼中县,40,0,1,1,0,0,2020-01-28
辽宁省,沈阳,30,0,0,8,0,0,2020-01-28
辽宁省,大连,30,0,0,5,0,0,2020-01-28
辽宁省,丹东,30,0,0,5,0,0,2020-01-28
辽宁省,朝阳,30,0,0,2,0,0,2020-01-28
辽宁省,铁岭,30,0,0,2,0,0,2020-01-28
辽宁省,葫芦岛,30,0,0,2,0,0,2020-01-28
辽宁省,本溪,30,0,0,2,0,0,2020-01-28
辽宁省,盘锦,30,0,0,2,0,0,2020-01-28
辽宁省,营口,30,0,0,1,0,0,2020-01-28
辽宁省,辽阳,30,0,0,1,0,0,2020-01-28
天津市,河北区,24,0,0,7,0,0,2020-01-28
天津市,河东区,24,0,0,6,0,0,2020-01-28
天津市,河西区,24,0,0,3,0,0,2020-01-28
天津市,西青区,24,0,0,2,0,0,2020-01-28
天津市,外地来津,24,0,0,2,0,0,2020-01-28
天津市,滨海新区,24,0,0,1,0,0,2020-01-28
天津市,和平区,24,0,0,1,0,0,2020-01-28
天津市,南开区,24,0,0,1,0,0,2020-01-28
天津市,红桥区,24,0,0,1,0,0,2020-01-28
甘肃省,兰州,19,0,0,11,0,0,2020-01-28
甘肃省,临夏,19,0,0,2,0,0,2020-01-28
甘肃省,白银,19,0,0,1,0,0,2020-01-28
甘肃省,定西,19,0,0,1,0,0,2020-01-28
甘肃省,张掖,19,0,0,1,0,0,2020-01-28
甘肃省,陇南,19,0,0,1,0,0,2020-01-28
甘肃省,金昌,19,0,0,1,0,0,2020-01-28
甘肃省,天水,19,0,0,1,0,0,2020-01-28
内蒙古自治区,包头,15,0,0,3,0,0,2020-01-28
内蒙古自治区,呼和浩特（新城区）,15,0,0,2,0,0,2020-01-28
内蒙古自治区,呼伦贝尔满洲里,15,0,0,1,0,0,2020-01-28
内蒙古自治区,锡林郭勒盟锡林浩特,15,0,0,1,0,0,2020-01-28
内蒙古自治区,锡林郭勒盟二连浩特,15,0,0,1,0,0,2020-01-28
内蒙古自治区,鄂尔多斯东胜区,15,0,0,1,0,0,2020-01-28
内蒙古自治区,鄂尔多斯鄂托克前旗,15,0,0,1,0,0,2020-01-28
内蒙古自治区,赤峰市松山区,15,0,0,1,0,0,2020-01-28
内蒙古自治区,赤峰市林西县,15,0,0,1,0,0,2020-01-28
内蒙古自治区,呼伦贝尔牙克石,15,0,0,1,0,0,2020-01-28
内蒙古自治区,兴安盟乌兰浩特,15,0,0,1,0,0,2020-01-28
内蒙古自治区,通辽,15,0,0,1,0,0,2020-01-28
吉林省,吉林,8,0,0,3,0,0,2020-01-28
吉林省,松原,8,0,0,2,0,0,2020-01-28
吉林省,长春,8,0,0,1,0,0,2020-01-28
吉林省,四平,8,0,0,1,0,0,2020-01-28
吉林省,公主岭,8,0,0,1,0,0,2020-01-28
山东省,青岛,87,0,0,13,0,0,2020-01-28
山东省,威海,87,0,0,10,0,0,2020-01-28
山东省,济南,87,0,0,10,0,0,2020-01-28
山东省,临沂,87,0,0,8,0,0,2020-01-28
山东省,烟台,87,0,0,8,0,0,2020-01-28
山东省,德州,87,0,0,8,0,0,2020-01-28
山东省,日照,87,0,0,6,0,0,2020-01-28
山东省,济宁,87,0,0,5,0,0,2020-01-28
山东省,滨州,87,0,0,4,0,0,2020-01-28
山东省,菏泽,87,0,0,4,0,0,2020-01-28
山东省,潍坊,87,0,0,3,0,0,2020-01-28
山东省,聊城,87,0,0,3,0,0,2020-01-28
山东省,淄博,87,0,0,2,0,0,2020-01-28
山东省,枣庄,87,0,0,2,0,0,2020-01-28
山东省,泰安,87,0,0,1,0,0,2020-01-28
海南省,三亚,40,0,0,14,0,0,2020-01-28
海南省,海口,40,0,0,7,0,0,2020-01-28
海南省,万宁,40,0,0,7,0,0,2020-01-28
海南省,儋州,40,0,0,5,0,0,2020-01-28
海南省,澄迈县,40,0,0,2,0,0,2020-01-28
海南省,临高县,40,0,0,1,0,0,2020-01-28
海南省,陵水县,40,0,0,1,0,0,2020-01-28
海南省,琼海市,40,0,0,1,0,0,2020-01-28
海南省,东方市,40,0,0,1,0,0,2020-01-28
海南省,琼中县,40,0,0,1,0,0,2020-01-28
内蒙古自治区,包头市昆都仑区,13,0,0,3,0,0,2020-01-28
内蒙古自治区,呼伦贝尔满洲里,13,0,0,1,0,0,2020-01-28
内蒙古自治区,锡林郭勒盟锡林浩特,13,0,0,1,0,0,2020-01-28
内蒙古自治区,锡林郭勒盟二连浩特,13,0,0,1,0,0,2020-01-28
内蒙古自治区,鄂尔多斯东胜区,13,0,0,1,0,0,2020-01-28
内蒙古自治区,鄂尔多斯鄂托克前旗,13,0,0,1,0,0,2020-01-28
内蒙古自治区,赤峰市松山区,13,0,0,1,0,0,2020-01-28
内蒙古自治区,赤峰市林西县,13,0,0,1,0,0,2020-01-28
内蒙古自治区,呼伦贝尔牙克石,13,0,0,1,0,0,2020-01-28
内蒙古自治区,兴安盟乌兰浩特,13,0,0,1,0,0,2020-01-28
内蒙古自治区,通辽市经济开发区,13,0,0,1,0,0,2020-01-28
广东省,广州,188,4,0,51,0,0,2020-01-28
广东省,深圳,188,4,0,49,4,0,2020-01-28
广东省,佛山,188,4,0,18,0,0,2020-01-28
广东省,珠海,188,4,0,12,0,0,2020-01-28
广东省,惠州,188,4,0,11,0,0,2020-01-28
广东省,阳江,188,4,0,8,0,0,2020-01-28
广东省,中山,188,4,0,6,0,0,2020-01-28
广东省,湛江,188,4,0,5,0,0,2020-01-28
广东省,清远,188,4,0,5,0,0,2020-01-28
广东省,汕头,188,4,0,5,0,0,2020-01-28
广东省,韶关,188,4,0,4,0,0,2020-01-28
广东省,肇庆,188,4,0,4,0,0,2020-01-28
广东省,揭阳,188,4,0,4,0,0,2020-01-28
广东省,梅州,188,4,0,3,0,0,2020-01-28
广东省,东莞,188,4,0,2,0,0,2020-01-28
广东省,汕尾,188,4,0,1,0,0,2020-01-28
河北省,石家庄,33,0,1,9,0,0,2020-01-28
